BUS UID,Bus ID,Name of Bus,ID,Status,Gen MW,PMin MW,PMax MW,AGC,# Cost Curve Points,IOB,IOC,Variable O&M,Fuel Price $/MMBTU,IOD,AVR,RegBus Num,Fuel,Set Volt,Min Mvar,Max Mvar,Enforce MW Limits,Part. Factor,Cost Model,GEN UID,Unit Type,Ramp Rate MW/Min,Min Up Time Hr,Min Down Time Hr,Unit Group,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fixed Cost($/hr),MW Break 1,MWh Price 1,MW Break 2,MWh Price 2,MW Break 3,MWh Price 3,MW Break 4,MWh Price 4,MW Break 5,MWh Price 5
240199_1,240199,COLORADO CITY 3 6,1,Closed,27.81,27.81,68.0,YES,5,8.63,0.0006,0.0,3.083,0,YES,240199,NG (Natural Gas),1.04,-21.56,34.61,YES,68.0,Piecewise Linear,NaturalGasFiredCombustionTurbine_240199_1,Natural Gas Fired Combustion Turbine,16.0,1,1,U68,1.0,0.5,0.25,1457.4,1122.5,452.8,0.0,1062.96,27.81,32.67,35.85,33.16,43.89,33.66,51.92,34.16,59.96,34.65
240200_1,240200,COLORADO CITY 3 7,1,Closed,12.45,12.45,68.0,YES,5,8.49,0.0006,0.0,3.025,0,YES,240200,NG (Natural Gas),1.04,-17.53,34.61,YES,68.0,Piecewise Linear,NaturalGasFiredCombustionTurbine_240200_1,Natural Gas Fired Combustion Turbine,16.4,1,1,U68,1.0,0.5,0.25,1457.4,1122.5,452.8,0.0,454.06,12.45,31.17,23.56,31.84,34.67,32.52,45.78,33.19,56.89,33.86
240202_1,240202,LAUGHLIN A F B 10 2,1,Closed,29.0,3.88,29.0,YES,5,0.0,0.0,24.295,0.0,0,YES,240202,WAT (Water),1.04,-9.75,11.14,YES,29.0,Piecewise Linear,ConventionalHydroelectric_240202_1,Conventional Hydroelectric,0.0,1,1,U29,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,3.88,0.0,8.9,0.0,13.93,0.0,18.95,0.0,23.98,0.0
240202_2,240202,LAUGHLIN A F B 10 2,2,Closed,29.0,7.33,29.0,YES,5,0.0,0.0,29.76,0.0,0,YES,240202,WAT (Water),1.04,-9.4,11.14,YES,29.0,Piecewise Linear,ConventionalHydroelectric_240202_2,Conventional Hydroelectric,0.0,1,1,U29,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,7.33,0.0,11.66,0.0,16.0,0.0,20.33,0.0,24.67,0.0
240210_1,240210,TRENT 1 3,1,Closed,152.0,24.16,152.0,YES,5,0.0,0.0,6.235,0.0,0,YES,240210,WND (Wind),1.04,-48.16,57.7,YES,152.0,Piecewise Linear,OnshoreWindTurbine_240210_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16,0.0,49.73,0.0,75.3,0.0,100.86,0.0,126.43,0.0
240212_1,240212,SWEETWATER 2 2,1,Closed,37.5,16.29,37.5,YES,5,0.0,0.0,6.153,0.0,0,YES,240212,WND (Wind),1.04,-10.79,12.33,YES,37.5,Piecewise Linear,OnshoreWindTurbine_240212_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29,0.0,20.53,0.0,24.77,0.0,29.02,0.0,33.26,0.0
240214_1,240214,SWEETWATER 3 2,1,Closed,98.8,13.75,98.8,YES,5,0.0,0.0,4.619,0.0,0,YES,240214,WND (Wind),1.04,-28.04,29.96,YES,98.8,Piecewise Linear,OnshoreWindTurbine_240214_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,30.76,0.0,47.77,0.0,64.78,0.0,81.79,0.0
240217_1,240217,NOLAN 3 3,1,Closed,120.6,30.69,120.6,YES,5,0.0,0.0,5.531,0.0,0,YES,240217,WND (Wind),1.04,-41.35,57.84,YES,120.6,Piecewise Linear,OnshoreWindTurbine_240217_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,48.67,0.0,66.65,0.0,84.64,0.0,102.62,0.0
240219_1,240219,TYE 3 2,1,Closed,41.47,41.47,114.0,YES,5,0.0,0.0,4.283,0.0,0,YES,240219,WND (Wind),1.04,-35.34,52.79,YES,114.0,Piecewise Linear,OnshoreWindTurbine_240219_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.47,0.0,55.98,0.0,70.48,0.0,84.99,0.0,99.49,0.0
240221_1,240221,WINGATE 3 2,1,Closed,299.0,74.78,299.0,YES,5,0.0,0.0,5.484,0.0,0,YES,240220,WND (Wind),1.031,-92.59,129.27,YES,299.0,Piecewise Linear,OnshoreWindTurbine_240221_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.78,0.0,119.62,0.0,164.47,0.0,209.31,0.0,254.16,0.0
240222_1,240222,WINGATE 3 3,1,Closed,223.5,50.27,223.5,YES,5,0.0,0.0,5.805,0.0,0,YES,240220,WND (Wind),1.031,-70.48,106.46,YES,223.5,Piecewise Linear,OnshoreWindTurbine_240222_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27,0.0,84.92,0.0,119.56,0.0,154.21,0.0,188.85,0.0
240223_1,240223,WINGATE 3 4,1,Closed,213.0,65.5,213.0,YES,5,0.0,0.0,4.268,0.0,0,YES,240220,WND (Wind),1.031,-72.47,72.51,YES,213.0,Piecewise Linear,OnshoreWindTurbine_240223_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,95.0,0.0,124.5,0.0,154.0,0.0,183.5,0.0
240225_1,240225,MARYNEAL 1 2,1,Closed,135.0,38.72,135.0,YES,5,0.0,0.0,4.541,0.0,0,YES,240225,WND (Wind),1.04,-38.53,57.25,YES,135.0,Piecewise Linear,OnshoreWindTurbine_240225_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72,0.0,57.98,0.0,77.23,0.0,96.49,0.0,115.74,0.0
240228_1,240228,MARYNEAL 2 3,1,Closed,241.0,78.2,241.0,YES,5,0.0,0.0,6.238,0.0,0,YES,240228,WND (Wind),1.04,-64.89,110.48,YES,241.0,Piecewise Linear,OnshoreWindTurbine_240228_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,0.0,110.76,0.0,143.32,0.0,175.88,0.0,208.44,0.0
240230_1,240230,MARYNEAL 3 2,1,Closed,23.96,23.96,80.5,YES,5,0.0,0.0,5.043,0.0,0,YES,240230,WND (Wind),1.04,-23.36,35.28,YES,80.5,Piecewise Linear,OnshoreWindTurbine_240230_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96,0.0,35.27,0.0,46.58,0.0,57.88,0.0,69.19,0.0
240233_1,240233,ABILENE 6 3,1,Closed,200.0,97.8,200.0,YES,5,0.0,0.0,4.753,0.0,0,YES,240231,WND (Wind),1.024,-53.92,83.97,YES,200.0,Piecewise Linear,OnshoreWindTurbine_240233_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,118.24,0.0,138.68,0.0,159.12,0.0,179.56,0.0
240236_1,240236,ABILENE 7 3,1,Closed,200.0,74.98,200.0,YES,5,0.0,0.0,6.327,0.0,0,YES,240236,WND (Wind),1.04,-65.5,89.48,YES,200.0,Piecewise Linear,OnshoreWindTurbine_240236_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.98,0.0,99.98,0.0,124.99,0.0,149.99,0.0,175.0,0.0
240239_1,240239,NOLAN 4 3,1,Closed,232.5,98.23,232.5,YES,5,0.0,0.0,4.204,0.0,0,YES,240239,WND (Wind),1.04,-73.21,77.33,YES,232.5,Piecewise Linear,OnshoreWindTurbine_240239_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.23,0.0,125.08,0.0,151.94,0.0,178.79,0.0,205.65,0.0
240241_1,240241,LORAINE 2 2,1,Closed,126.5,20.0,126.5,YES,5,0.0,0.0,4.363,0.0,0,YES,240241,WND (Wind),1.04,-38.46,39.89,YES,126.5,Piecewise Linear,OnshoreWindTurbine_240241_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,41.3,0.0,62.6,0.0,83.9,0.0,105.2,0.0
240244_1,240244,LORAINE 3 3,1,Closed,209.0,102.94,209.0,YES,5,0.0,0.0,4.578,0.0,0,YES,240244,WND (Wind),1.04,-58.68,72.0,YES,209.0,Piecewise Linear,OnshoreWindTurbine_240244_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.94,0.0,124.15,0.0,145.36,0.0,166.58,0.0,187.79,0.0
240246_1,240246,HERMLEIGH 2 2,1,Closed,63.0,20.42,63.0,YES,5,0.0,0.0,2.992,0.0,0,YES,240246,WND (Wind),1.04,-20.26,28.39,YES,63.0,Piecewise Linear,OnshoreWindTurbine_240246_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,0.0,28.94,0.0,37.45,0.0,45.97,0.0,54.48,0.0
240248_1,240248,NOLAN 5 2,1,Closed,170.2,21.59,170.2,YES,5,0.0,0.0,4.262,0.0,0,YES,240247,WND (Wind),1.034,-52.97,64.76,YES,170.2,Piecewise Linear,OnshoreWindTurbine_240248_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.59,0.0,51.31,0.0,81.03,0.0,110.76,0.0,140.48,0.0
240250_1,240250,MERKEL 5 2,1,Closed,101.2,41.42,101.2,YES,5,0.0,0.0,5.906,0.0,0,YES,240250,WND (Wind),1.04,-28.64,43.05,YES,101.2,Piecewise Linear,OnshoreWindTurbine_240250_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42,0.0,53.38,0.0,65.33,0.0,77.29,0.0,89.24,0.0
240255_1,240255,SILVER 2 5,1,Closed,80.0,11.52,80.0,YES,5,0.0,0.0,7.262,0.0,0,YES,240255,WND (Wind),1.04,-20.29,35.77,YES,80.0,Piecewise Linear,OnshoreWindTurbine_240255_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,25.22,0.0,38.91,0.0,52.61,0.0,66.3,0.0
240256_1,240256,SILVER 2 6,1,Closed,69.6,18.23,69.6,YES,5,0.0,0.0,7.786,0.0,0,YES,240256,WND (Wind),1.04,-20.76,29.98,YES,69.6,Piecewise Linear,OnshoreWindTurbine_240256_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0.0,28.5,0.0,38.78,0.0,49.05,0.0,59.33,0.0
240258_1,240258,STERLING CITY 2 2,1,Closed,214.5,68.98,214.5,YES,5,0.0,0.0,7.287,0.0,0,YES,240258,WND (Wind),1.04,-62.16,82.54,YES,214.5,Piecewise Linear,OnshoreWindTurbine_240258_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,0.0,98.08,0.0,127.19,0.0,156.29,0.0,185.4,0.0
240259_1,240259,STERLING CITY 2 3,1,Closed,186.0,19.13,186.0,YES,5,0.0,0.0,6.918,0.0,0,YES,240259,WND (Wind),1.04,-56.39,84.21,YES,186.0,Piecewise Linear,OnshoreWindTurbine_240259_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,52.5,0.0,85.88,0.0,119.25,0.0,152.63,0.0
240260_1,240260,STERLING CITY 2 4,1,Closed,149.5,16.09,149.5,YES,5,0.0,0.0,7.396,0.0,0,YES,240260,WND (Wind),1.04,-48.3,67.08,YES,149.5,Piecewise Linear,OnshoreWindTurbine_240260_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,0.0,42.77,0.0,69.45,0.0,96.14,0.0,122.82,0.0
240261_1,240261,STERLING CITY 2 5,1,Closed,112.5,38.65,112.5,YES,5,0.0,0.0,5.841,0.0,0,YES,240261,WND (Wind),1.04,-35.38,42.41,YES,112.5,Piecewise Linear,OnshoreWindTurbine_240261_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,0.0,53.42,0.0,68.19,0.0,82.96,0.0,97.73,0.0
240266_1,240266,BLACKWELL 2 5,1,Closed,169.5,76.16,169.5,YES,5,0.0,0.0,5.202,0.0,0,YES,240266,WND (Wind),1.04,-48.37,53.22,YES,169.5,Piecewise Linear,OnshoreWindTurbine_240266_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.16,0.0,94.83,0.0,113.5,0.0,132.16,0.0,150.83,0.0
240269_1,240269,HERMLEIGH 3 3,1,Closed,120.0,16.0,120.0,YES,5,0.0,0.0,4.612,0.0,0,YES,240269,WND (Wind),1.04,-35.55,52.6,YES,120.0,Piecewise Linear,OnshoreWindTurbine_240269_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,36.8,0.0,57.6,0.0,78.4,0.0,99.2,0.0
240272_1,240272,LUEDERS 2 3,1,Closed,162.3,58.64,162.3,YES,5,0.0,0.0,5.561,0.0,0,YES,240272,WND (Wind),1.04,-54.69,70.77,YES,162.3,Piecewise Linear,OnshoreWindTurbine_240272_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64,0.0,79.37,0.0,100.1,0.0,120.84,0.0,141.57,0.0
240275_1,240275,STERLING CITY 3 3,1,Closed,199.5,80.49,199.5,YES,5,0.0,0.0,4.312,0.0,0,YES,240273,WND (Wind),1.039,-57.09,60.91,YES,199.5,Piecewise Linear,OnshoreWindTurbine_240275_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.49,0.0,104.29,0.0,128.09,0.0,151.9,0.0,175.7,0.0
240278_1,240278,HERMLEIGH 4 3,1,Closed,3.08,3.08,9.9,YES,5,8.0,0.0,0.0,10.14,0,YES,240278,OTH (Other),1.04,-2.56,3.08,YES,9.9,Piecewise Linear,Batteries_240278_1,Batteries,0.0,1,1,Batteries,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,367.91,3.08,102.09,4.44,102.37,5.81,102.65,7.17,102.92,8.54,103.2
240278_2,240278,HERMLEIGH 4 3,2,Closed,249.0,73.62,249.0,YES,5,0.0,0.0,4.621,0.0,0,YES,240276,WND (Wind),1.04,-64.54,99.91,YES,249.0,Piecewise Linear,OnshoreWindTurbine_240278_2,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62,0.0,108.7,0.0,143.77,0.0,178.85,0.0,213.92,0.0
240280_1,240280,ROSCOE 1 2,1,Closed,1.48,1.48,9.9,YES,5,8.0,0.0,0.0,10.2,0,YES,240280,OTH (Other),1.04,-2.63,4.11,YES,9.9,Piecewise Linear,Batteries_240280_1,Batteries,0.0,1,1,Batteries,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,177.29,1.48,102.39,3.16,102.73,4.85,103.07,6.53,103.42,8.22,103.76
240280_2,240280,ROSCOE 1 2,2,Closed,197.0,90.94,197.0,YES,5,0.0,0.0,4.973,0.0,0,YES,240280,WND (Wind),1.04,-51.05,70.03,YES,197.0,Piecewise Linear,OnshoreWindTurbine_240280_2,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.94,0.0,112.15,0.0,133.36,0.0,154.58,0.0,175.79,0.0
240282_1,240282,KNICKERBOCKER 7 2,1,Closed,38.26,38.26,150.0,YES,5,0.0,0.0,4.497,0.0,0,YES,240282,WND (Wind),1.04,-49.98,57.18,YES,150.0,Piecewise Linear,OnshoreWindTurbine_240282_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26,0.0,60.61,0.0,82.96,0.0,105.3,0.0,127.65,0.0
240284_1,240284,LORAINE 4 2,1,Closed,75.0,17.98,75.0,YES,5,0.0,0.0,4.19,0.0,0,YES,240284,WND (Wind),1.04,-26.15,33.44,YES,75.0,Piecewise Linear,OnshoreWindTurbine_240284_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,29.38,0.0,40.79,0.0,52.19,0.0,63.6,0.0
240285_1,240285,LORAINE 4 3,1,Closed,75.0,13.01,75.0,YES,5,0.0,0.0,3.506,0.0,0,YES,240285,WND (Wind),1.04,-22.59,36.3,YES,75.0,Piecewise Linear,OnshoreWindTurbine_240285_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,25.41,0.0,37.81,0.0,50.2,0.0,62.6,0.0
240288_1,240288,HASKELL 2 3,1,Closed,100.0,49.12,100.0,YES,5,0.0,0.0,8.046,0.0,0,YES,240288,SUN (Solar),1.04,-32.13,42.11,YES,100.0,Piecewise Linear,SolarPhotovoltaic_240288_1,Solar Photovoltaic,0.0,1,1,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.12,0.0,59.3,0.0,69.47,0.0,79.65,0.0,89.82,0.0
240291_1,240291,DEL RIO 10 2,1,Closed,149.3,55.67,149.3,YES,5,0.0,0.0,5.578,0.0,0,YES,240290,WND (Wind),1.04,-46.52,60.31,YES,149.3,Piecewise Linear,OnshoreWindTurbine_240291_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,0.0,74.4,0.0,93.12,0.0,111.85,0.0,130.57,0.0
240293_1,240293,WEINERT 2 2,1,Closed,58.11,58.11,230.0,YES,5,0.0,0.0,2.334,0.0,0,YES,240292,WND (Wind),1.037,-62.13,100.94,YES,230.0,Piecewise Linear,OnshoreWindTurbine_240293_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.11,0.0,92.49,0.0,126.87,0.0,161.24,0.0,195.62,0.0
240296_1,240296,DOOLE 1 2,1,Closed,28.06,28.06,160.0,YES,5,0.0,0.0,5.134,0.0,0,YES,240296,WND (Wind),1.04,-48.11,64.94,YES,160.0,Piecewise Linear,OnshoreWindTurbine_240296_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06,0.0,54.45,0.0,80.84,0.0,107.22,0.0,133.61,0.0
240298_1,240298,SILVER 3 2,1,Closed,21.65,11.99,30.0,YES,5,0.0,0.0,11.116,0.0,0,YES,240298,SUN (Solar),1.04,-9.6,10.77,YES,30.0,Piecewise Linear,SolarPhotovoltaic_240298_1,Solar Photovoltaic,0.0,1,1,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,15.59,0.0,19.19,0.0,22.8,0.0,26.4,0.0
240301_1,240301,WEINERT 3 3,1,Closed,51.32,51.32,250.0,YES,5,0.0,0.0,6.43,0.0,0,YES,240299,WND (Wind),1.024,-66.94,119.45,YES,250.0,Piecewise Linear,OnshoreWindTurbine_240301_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32,0.0,91.06,0.0,130.79,0.0,170.53,0.0,210.26,0.0
240304_1,240304,BARNHART 1 3,1,Closed,139.59,139.59,300.0,YES,5,0.0,0.0,6.453,0.0,0,YES,240302,WND (Wind),1.04,-88.8,139.87,YES,300.0,Piecewise Linear,OnshoreWindTurbine_240304_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.59,0.0,171.67,0.0,203.75,0.0,235.84,0.0,267.92,0.0
240307_1,240307,EDEN 2 3,1,Closed,24.19,24.19,150.0,YES,5,0.0,0.0,4.764,0.0,0,YES,240307,WND (Wind),1.04,-41.76,62.19,YES,150.0,Piecewise Linear,OnshoreWindTurbine_240307_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,0.0,49.35,0.0,74.51,0.0,99.68,0.0,124.84,0.0
240312_1,240312,ELDORADO 4 5,1,Closed,113.74,43.68,199.5,YES,5,0.0,0.0,6.306,0.0,0,YES,240308,WND (Wind),1.03,-62.03,63.73,YES,199.5,Piecewise Linear,OnshoreWindTurbine_240312_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68,0.0,74.84,0.0,106.01,0.0,137.17,0.0,168.34,0.0
240317_1,240317,BARNHART 2 3,1,Closed,109.37,109.37,302.4,YES,5,0.0,0.0,6.792,0.0,0,YES,240315,WND (Wind),1.037,-84.1,125.0,YES,302.4,Piecewise Linear,OnshoreWindTurbine_240317_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.37,0.0,147.98,0.0,186.58,0.0,225.19,0.0,263.79,0.0
240320_1,240320,OZONA 4 3,1,Closed,123.43,123.43,300.0,YES,5,0.0,0.0,4.494,0.0,0,YES,240318,WND (Wind),1.04,-77.22,133.93,YES,300.0,Piecewise Linear,OnshoreWindTurbine_240320_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.43,0.0,158.74,0.0,194.06,0.0,229.37,0.0,264.69,0.0
250347_1,250347,REKLAW 4 3,1,Closed,149.55,149.55,502.0,YES,5,6.81,0.0025,0.0,3.431,0,YES,250345,NG (Natural Gas),1.04,-170.18,255.52,YES,502.0,Piecewise Linear,NaturalGasSteamTurbine_250347_1,Natural Gas Steam Turbine,2.7108,8,8,U502,12.0,6.0,3.0,1457.4,1122.5,452.8,0.0,8010.53,149.55,45.78,220.04,50.62,290.53,55.46,361.02,60.29,431.51,65.13
250348_1,250348,REKLAW 4 4,1,Closed,167.0,59.76,167.0,YES,5,8.25,0.0022,0.0,2.928,0,YES,250348,NG (Natural Gas),1.04,-42.27,85.0,YES,167.0,Piecewise Linear,NaturalGasSteamTurbine_250348_1,Natural Gas Steam Turbine,0.9018,8,8,U167,13.0,6.5,3.25,1457.4,1122.5,452.8,0.0,2313.87,59.76,33.09,81.21,34.35,102.66,35.61,124.1,36.86,145.55,38.12
250354_1,250354,TRINIDAD 5 3,1,Closed,92.55,76.72,235.0,YES,5,8.03,0.0019,0.0,3.37,0,YES,250354,NG (Natural Gas),1.04,-65.48,119.61,YES,235.0,Piecewise Linear,NaturalGasSteamTurbine_250354_1,Natural Gas Steam Turbine,1.269,8,8,U235,12.0,6.0,3.0,1457.4,1122.5,452.8,0.0,3537.03,76.72,39.4,108.38,41.54,140.03,43.67,171.69,45.81,203.34,47.94
250362_1,250362,LONG BRANCH 3 2,1,Closed,110.76,110.76,402.0,YES,5,8.21,0.0001,0.0,3.153,0,YES,250361,NG (Natural Gas),1.04,-123.65,204.62,YES,402.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250362_1,Natural Gas Fired Combined Cycle,2.6532,4,4,U402,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,5110.07,110.76,39.43,169.01,43.11,227.26,46.78,285.5,50.45,343.75,54.13
250363_1,250363,LONG BRANCH 3 3,1,Closed,96.06,19.66,147.0,YES,5,8.16,0.0007,0.0,3.287,0,YES,250363,NG (Natural Gas),1.04,-38.38,74.82,YES,147.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250363_1,Natural Gas Fired Combined Cycle,1.1022,4,4,U147,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,795.44,19.66,34.58,45.13,36.26,70.6,37.93,96.06,39.6,121.53,41.28
250364_1,250364,LONG BRANCH 3 4,1,Closed,127.82,43.12,149.0,YES,5,8.49,0.0018,0.0,3.137,0,YES,250364,NG (Natural Gas),1.04,-41.76,75.84,YES,149.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250364_1,Natural Gas Fired Combined Cycle,1.1154,4,4,U149,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1735.87,43.12,34.41,64.3,35.74,85.47,37.06,106.65,38.39,127.82,39.72
250365_1,250365,LONG BRANCH 3 5,1,Closed,122.37,23.87,147.0,YES,5,8.53,0.0007,0.0,3.114,0,YES,250365,NG (Natural Gas),1.04,-46.65,74.82,YES,147.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250365_1,Natural Gas Fired Combined Cycle,1.1022,4,4,U147,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,921.9,23.87,33.01,48.5,34.54,73.12,36.08,97.75,37.61,122.37,39.14
250367_1,250367,FAIRFIELD 5 2,1,Closed,133.25,67.63,177.0,YES,5,7.91,0.0003,0.0,3.18,0,YES,250366,NG (Natural Gas),1.041,-52.33,90.09,YES,177.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250367_1,Natural Gas Fired Combined Cycle,1.21836,4,4,U177,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2884.11,67.63,36.45,89.5,37.84,111.38,39.23,133.25,40.62,155.13,42.01
250368_1,250368,FAIRFIELD 5 3,1,Closed,97.97,23.93,172.0,YES,5,8.0,0.003,0.0,3.36,0,YES,250366,NG (Natural Gas),1.041,-44.62,87.55,YES,172.0,Piecewise Linear,NaturalGasFiredCombinedCycle_250368_1,Natural Gas Fired Combined Cycle,1.21836,4,4,U172,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,999.69,23.93,35.71,53.54,37.7,83.16,39.69,112.77,41.68,142.39,43.67
